height,weight,skin_colour,games,victories,ties,defeats,goals,yellowCards,yellowReds,redCards,english,german,french,spanish,birthYear,gravity,meanIAT_yellowCards,meanIAT_yellowReds,meanIAT_redCards,meanIAT_gravity,meanExp_yellowCards,meanExp_yellowReds,meanExp_redCards,meanExp_gravity
171.0,64.0,0.75,412,192,126,94,7,43,0,1,0,0,1,0,1984,74.2945248584015,0.45556296949231073,0.0,0.036331093528830294,1.5925272790632006,0.06379585743465745,0.0,0.003781434860570424,0.18213406467920462
195.0,94.0,0.0,221,88,48,85,52,24,1,0,0,1,0,0,1981,57.0851630073187,0.13700066978978043,0.002802110734685695,0.0,0.22970896021141413,0.0633997538142322,0.0012534259225520836,0.0,0.1048695547794667
179.0,70.0,0.0,167,72,44,51,30,25,0,0,0,1,0,0,1988,25.0,0.5709820895368822,0.0,0.0,0.5709820895368822,0.05181975827163924,0.0,0.0,0.05181975827163924
194.0,88.0,0.0,112,52,24,36,0,1,0,0,0,1,0,0,1984,1.0,0.0145407452243912,0.0,0.0,0.0145407452243912,0.0018151921272101137,0.0,0.0,0.0018151921272101137
188.0,77.0,0.25,504,197,119,188,0,4,0,2,1,0,0,0,1980,66.58904971680302,0.009578394783353837,0.0,0.05289466099256622,1.6648916780919376,0.0017798346608238426,0.0,0.011684863130272083,0.36745207435814276
187.0,80.0,0.0,333,134,87,112,25,69,1,2,1,0,0,0,1984,164.67421272412173,0.32783763498606316,0.0017243104431314573,0.018392644726735543,0.9604758046848623,0.1579940421369393,0.0007923128390674155,0.00845133695005243,0.44868841584041924
184.0,78.0,0.0,318,180,72,66,157,31,0,1,0,1,0,0,1988,62.29452485840151,0.12177352794831342,0.0,0.0007654901589973275,0.145729178757917,0.05104516764274845,0.0,0.0002767472184124227,0.05970584034884948
179.0,75.0,0.125,109,34,27,48,17,9,0,0,0,1,0,0,1991,9.0,0.35459257757939494,0.0,0.0,0.35459257757939494,0.10434990347422737,0.0,0.0,0.10434990347422737
182.0,78.0,0.125,186,69,46,71,17,16,1,2,0,1,0,0,1987,111.67421272412172,0.6552131474210855,0.078155455166199,0.09769431895774873,6.298296414653842,0.057766116391608814,0.005702345865689041,0.0071279323321113,0.46949441443830153
183.0,74.0,0.0,169,78,33,58,18,26,3,0,0,1,0,0,1985,125.2554890219561,,,,,,,,
180.0,76.0,0.5,116,37,30,49,38,19,0,0,0,1,0,0,1991,19.0,,,,,,,,
178.0,76.0,0.25,190,74,45,71,6,37,5,0,0,0,0,1,1985,202.4258150365935,,,,,,,,
181.0,78.0,0.375,148,55,35,58,0,24,0,1,0,0,0,1,1979,55.29452485840151,0.42283315410699795,0.0,0.018297151589315667,0.9954338193567777,0.06722866014110421,0.0,0.0029427991366196855,0.15932216087533146
192.0,76.0,0.125,178,87,26,65,0,16,0,0,0,0,0,1,1986,16.0,0.42283315410699795,0.0,0.018297151589315667,0.9954338193567777,0.06722866014110421,0.0,0.0029427991366196855,0.15932216087533146
177.0,77.0,0.125,160,89,35,36,7,8,1,0,0,1,0,0,1992,41.0851630073187,0.3997983665689654,0.04208403858620688,0.0,1.79215564319991,0.03557710630737763,0.0037449585586713293,0.0,0.15947967067667185
183.0,71.0,0.25,509,305,110,94,236,72,2,3,1,0,0,0,1983,232.05390058984193,0.3967459256296238,0.012252523041369775,0.02381753023491775,1.5474809397066338,0.04936271943004791,0.0013094333640101717,0.004095748689751043,0.2208600449107256
186.0,78.0,0.75,354,133,107,114,7,41,0,4,0,0,1,0,1981,166.17809943360604,0.5267603829562795,0.0,0.07317270069501303,2.8166652838127386,0.03775750080983656,0.0,0.006778284217023973,0.2498806847368039
192.0,85.0,0.375,70,30,15,25,0,19,1,0,0,0,0,1,1991,52.0851630073187,0.9136441473327843,0.039918513419306904,0.0,2.2343546708203923,0.18755520370767273,0.008822733880814488,0.0,0.4794567923246135
192.0,81.0,0.0,289,120,75,94,23,46,3,4,0,1,0,0,1981,270.43358845556213,1.3303765356813053,0.04606087925349004,0.08557267282204198,5.5322643708726975,0.17146730484946207,0.00613512790406049,0.010921649355794394,0.7162368388857056
180.0,71.0,1.0,217,66,63,88,29,24,2,0,0,0,0,1,1987,90.1703260146374,0.645265430597172,0.027102551377517083,0.0,1.5419577608365544,0.07282023173626498,0.0038829175548457484,0.0,0.20128719198231598
173.0,65.0,0.25,89,35,32,22,8,5,0,0,1,0,0,0,1989,5.0,0.9102868933567889,0.0,0.0,0.9102868933567889,0.21684138274875833,0.0,0.0,0.21684138274875833
184.0,71.0,0.25,241,104,68,69,8,21,0,0,0,0,1,0,1986,21.0,0.4956142408376009,0.0,0.0,0.4956142408376009,0.07715438632326865,0.0,0.0,0.07715438632326865
178.0,70.0,0.125,351,129,104,118,7,59,1,1,0,0,1,0,1977,123.3796878657202,0.8196136881080359,0.08270578443715308,0.0063619834182425455,3.7550432960903364,0.14021686785644505,0.012992125166568445,0.000999394243582188,0.6013390148029759
190.0,83.0,0.125,262,139,54,69,18,29,2,0,0,1,0,0,1988,95.1703260146374,1.0614467915931223,0.07060299519883799,0.0,3.3973583965516174,0.05990712111367671,0.0038244623705421675,0.0,0.18644008205842078
188.0,85.0,0.25,414,206,95,113,0,29,0,3,0,1,0,0,1980,122.88357457520453,0.2693837603168721,0.0,0.03313191712352643,1.3062313643455687,0.03735725656693388,0.0,0.006545396817158259,0.24219233996959513
187.0,88.0,0.75,365,143,87,135,45,64,1,3,0,0,0,1,1983,190.96873758252323,0.22399682983919317,0.0017006847109269224,0.007304045052836383,0.5088408801971378,0.09720683065386171,0.0007433175682808419,0.003191209642846359,0.2216670030630631
193.0,95.0,0.75,211,103,45,63,79,12,1,0,1,0,0,0,1993,45.0851630073187,0.23672905432366478,0.05042187359520999,0.0,1.904944961355606,0.041690472908152705,0.008994312264372724,0.0,0.33926876031365
188.0,83.0,0.125,174,74,39,61,0,10,0,1,0,1,0,0,1989,41.29452485840151,0.28288668549775636,0.0,0.034205161622448924,1.353320966177126,0.028974491369671052,0.0,0.005096239589560452,0.1884588878895405
189.0,80.0,0.125,249,118,60,71,12,27,1,0,1,0,0,0,1985,60.0851630073187,0.6416027118825949,0.0174512072086734,0.0,1.2189787470560496,0.0833285613303222,0.002114907124394258,0.0,0.1533006082862459
186.0,77.0,0.25,168,50,43,75,0,2,0,2,0,0,1,0,1974,64.58904971680302,0.10431000277704422,0.0,0.5154141313689244,16.233950349273268,0.021786515295331568,0.0,0.10765101675340305,3.3906739351169
178.0,75.0,0.375,222,106,55,61,45,30,2,1,0,1,0,0,1986,127.4648508730389,,,,,,,,
183.0,78.0,0.0,140,57,32,51,4,20,1,0,0,1,0,0,1989,53.0851630073187,,,,,,,,
191.0,83.0,0.5,533,250,133,150,134,17,0,0,0,0,0,1,1981,17.0,0.06180795507130467,0.0,0.0,0.06180795507130467,0.013298187568893474,0.0,0.0,0.013298187568893474
183.0,81.0,0.125,494,171,133,190,26,57,2,4,1,0,0,0,1976,248.34842544824343,1.703202992916387,0.09787556748878509,0.08257736954515985,7.525651641689077,0.1634093353748802,0.00906087140503896,0.007644634361898416,0.7024249428707673
193.0,85.0,0.0,116,31,31,54,0,5,0,1,1,0,0,0,1985,36.29452485840151,0.6284389633757766,0.0,0.03278811982830139,1.654527594402802,0.20436400661724918,0.0,0.010662469910465175,0.5380409362822597
174.0,62.0,0.5,232,68,72,92,25,26,0,0,0,0,1,0,1985,26.0,0.4666686156948987,0.0,0.0,0.4666686156948987,0.15103054625598702,0.0,0.0,0.15103054625598702
187.0,83.0,0.0,173,59,47,67,7,42,3,0,0,0,0,1,1982,141.2554890219561,2.5137577396760937,0.12179911990257782,0.0,6.543501475800836,0.6831294267355963,0.033099674500323695,0.0,1.778237553067996
172.0,69.0,0.25,349,121,88,140,126,29,0,1,0,0,0,1,1981,60.29452485840151,0.510464055033679,0.0,0.025208503645437738,1.2993521990089352,0.046646846723971215,0.0,0.0023070091996956793,0.1188436034724086
171.0,72.0,0.75,81,33,18,30,7,14,0,0,0,0,0,1,1993,14.0,0.2819856135263889,0.0,0.0,0.2819856135263889,0.11051455716455737,0.0,0.0,0.11051455716455737
190.0,87.0,0.625,61,19,16,26,0,5,0,0,0,0,0,1,1989,5.0,,,,,,,,
182.0,68.0,0.0,95,45,24,26,4,11,0,0,0,0,0,1,1992,11.0,0.5168227572053815,0.0,0.0,0.5168227572053815,0.13109956417554608,0.0,0.0,0.13109956417554608
178.0,72.0,0.25,111,37,34,40,1,46,1,0,0,0,0,1,1989,79.0851630073187,5.512056432739813,0.10064417460209898,0.0,8.841885355187305,1.5708950604207697,0.029105509904161157,0.0,2.5338556000110706
178.0,70.0,0.0,235,75,66,94,6,55,2,0,0,0,1,0,1980,121.1703260146374,16.589676780527153,1.0390677527441876,0.0,50.96740275571692,0.8022239866956458,0.049685084655416795,0.0,2.4460631115525393
181.0,73.0,0.5,85,26,23,36,8,11,0,0,0,0,0,1,1990,11.0,0.373981935573723,0.0,0.0,0.373981935573723,0.13317716068044427,0.0,0.0,0.13317716068044427
172.0,59.0,0.25,213,64,57,92,29,15,1,0,0,0,1,0,1990,48.0851630073187,0.11948171214804716,0.03302545732636559,0.0,1.2121343511821003,0.03795068330951651,0.0104708415743499,0.0,0.38438018362069254
179.0,85.0,0.625,224,88,61,75,4,31,0,0,1,0,0,0,1989,31.0,0.5985877906263555,0.0,0.0,0.5985877906263555,0.0877940985324723,0.0,0.0,0.0877940985324723
175.0,71.0,0.125,79,23,22,34,12,8,0,0,1,0,0,0,1991,8.0,0.9924851717151884,0.0,0.0,0.9924851717151884,0.112020711941018,0.0,0.0,0.112020711941018
183.0,75.0,0.0,16,4,2,10,2,1,0,0,1,0,0,0,1994,1.0,0.15398918614534876,0.0,0.0,0.15398918614534876,0.044678689546232074,0.0,0.0,0.044678689546232074
188.0,84.0,0.25,276,102,73,101,16,29,2,1,1,0,0,0,1977,126.4648508730389,0.17077212472133965,0.0031187782033680637,0.0013139297060485824,0.31507621581157413,0.061087936574491485,0.001075825005902299,0.00045324109044957964,0.11086574683404204
183.0,76.0,0.0,286,109,77,100,20,59,2,2,1,0,0,0,1987,187.7593757314404,2.183169907156541,0.024134123843495937,0.11800876732297645,6.674679631055627,0.28669511464495606,0.0029222582089901143,0.014288983154253133,0.8305454423609241
191.0,85.0,0.625,115,43,32,40,4,27,1,2,1,0,0,0,1988,122.67421272412172,2.4867387859425403,0.1520523140217609,0.3041046280435218,17.034224222855446,0.19086620319105518,0.01135536379727023,0.02271072759454046,1.2772816946908778
173.0,65.0,0.25,168,80,38,50,19,33,0,2,1,0,0,0,1984,95.58904971680302,2.4624261837919192,0.0,0.28592622892089103,11.410351662425741,0.6981765893248955,0.0,0.08106923189027698,3.2351996819666846
183.0,71.0,0.5,42,22,6,14,4,0,0,0,1,0,0,0,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.0,77.0,0.75,454,273,99,82,148,22,0,0,0,0,1,0,1985,22.0,0.08258846407970234,0.0,0.0,0.08258846407970234,0.040200959214754056,0.0,0.0,0.040200959214754056
175.0,70.0,0.25,18,6,4,8,0,1,0,0,0,0,0,1,1995,1.0,1.2493480893942424,0.0,0.0,1.2493480893942424,0.21546543127609016,0.0,0.0,0.21546543127609016
178.0,70.0,0.25,189,72,48,69,30,42,1,0,0,0,0,1,1984,75.0851630073187,1.3641504380079352,0.02150648322409058,0.0,2.075695941191137,0.1185814486212419,0.0019201240655830623,0.0,0.18210906632533305
190.0,80.0,0.25,230,127,48,55,0,10,0,0,0,0,1,0,1987,10.0,0.17858413992714336,0.0,0.0,0.17858413992714336,0.03717907553607992,0.0,0.0,0.03717907553607992
191.0,85.0,0.0,48,11,18,19,0,4,0,0,1,0,0,0,1993,4.0,0.5820534016495258,0.0,0.0,0.5820534016495258,0.17032606846685736,0.0,0.0,0.17032606846685736
178.0,,0.25,55,34,8,13,35,12,0,0,1,0,0,0,1994,12.0,1.6166988953621904,0.0,0.0,1.6166988953621904,0.09996612013301763,0.0,0.0,0.09996612013301763
189.0,85.0,0.25,354,216,68,70,36,50,1,0,0,0,0,1,1987,83.0851630073187,0.3712955213445481,0.010004745705862265,0.0,0.7023041638697728,0.06416954851744265,0.0018749982441789263,0.0,0.1262041710645388
177.0,75.0,0.0,444,234,102,108,65,36,0,1,1,0,0,0,1987,67.2945248584015,0.3708846244568185,0.0,0.003643235272129457,0.48489794124547897,0.05604230000183826,0.0,0.0004962140179590576,0.07157108192194528
190.0,,1.0,60,16,15,29,4,5,1,0,1,0,0,0,1992,38.0851630073187,0.378568883233626,0.07805543984198472,0.0,2.961045834013649,0.043417551685657176,0.008952072512506633,0.0,0.33959833001527623
182.0,70.0,1.0,96,46,25,25,4,15,1,1,0,0,1,0,1993,79.3796878657202,0.7272094217209252,0.07365091551219564,0.024146201203897953,3.919605860891524,0.07763361511998192,0.0,0.002068286827761878,0.1423596686656804
187.0,83.0,0.25,152,68,36,48,8,33,1,2,0,0,0,1,1985,128.67421272412173,,,,,,,,
184.0,78.0,0.25,42,17,8,17,6,7,1,0,0,0,0,1,1992,40.0851630073187,1.9044749411160387,0.342589494413747,0.0,13.239104208389755,0.3664090691938134,0.06437385428039283,0.0,2.4962285314699906
186.0,77.0,0.0,180,84,37,59,20,44,0,1,0,0,0,1,1989,75.2945248584015,0.7959047784982028,0.0,0.020267925452279328,1.430179875392787,0.12436497501929054,0.0,0.003374630625567697,0.2299724370190419
187.0,75.0,0.5,198,104,41,53,10,42,0,0,1,0,0,0,1989,42.0,0.2735313951485549,0.0,0.0,0.2735313951485549,0.11521150982897939,0.0,0.0,0.11521150982897939
168.0,66.0,0.25,466,255,98,113,76,39,0,0,1,0,0,0,1984,39.0,0.12778528116149188,0.0,0.0,0.12778528116149188,0.04563057811469568,0.0,0.0,0.04563057811469568
185.0,79.0,0.0,247,89,58,100,121,17,0,0,0,1,0,0,1985,17.0,,,,,,,,
174.0,70.0,0.25,417,169,89,159,13,43,0,0,1,0,0,0,1983,43.0,0.3474188371152364,0.0,0.0,0.3474188371152364,0.06461242684801041,0.0,0.0,0.06461242684801041
179.0,72.0,0.0,116,55,21,40,5,14,1,4,0,1,0,0,1992,172.26326244092473,,,,,,,,
176.0,70.0,0.125,135,45,40,50,15,15,1,0,0,0,0,1,1985,48.0851630073187,,,,,,,,
175.0,69.0,0.0,465,180,113,172,30,101,3,2,1,0,0,0,1980,262.8445387387591,0.6358964226728314,0.004988538165641328,0.008220700160469253,1.058205926576576,0.09937211337446265,0.0006794462564225609,0.0011196714876661876,0.1568912907269284
177.0,64.0,0.75,215,86,52,77,47,5,0,0,1,0,0,0,1989,5.0,0.18590306273744017,0.0,0.0,0.18590306273744017,0.028946625464681332,0.0,0.0,0.028946625464681332
184.0,,0.0,63,24,10,29,3,10,0,0,1,0,0,0,1991,10.0,1.525558353122356,0.0,0.0,1.525558353122356,0.4270515814698002,0.0,0.0,0.4270515814698002
183.0,82.0,0.125,116,70,23,23,15,25,0,0,0,1,0,0,1993,25.0,1.4770271901672545,0.0,0.0,1.4770271901672545,0.20438580128574363,0.0,0.0,0.20438580128574363
191.0,85.0,0.0,188,90,51,47,6,22,1,1,0,1,0,0,1987,86.3796878657202,0.2519949622568449,0.03130290714463877,0.010434302381546258,1.6141932829995578,0.08039795711330129,0.00844757375432323,0.002815857918107743,0.44800824740738215
196.0,85.0,0.125,124,77,22,25,7,26,1,0,1,0,0,0,1990,59.0851630073187,1.3170561605455726,0.07911475281643755,0.0,3.9345806537611363,0.2706604487425082,0.01767133048185222,0.0,0.8553192982907886
168.0,69.0,0.0,201,82,48,71,33,19,0,2,0,0,0,1,1985,81.58904971680302,0.24312168430542602,0.0,0.020988022193434385,0.899931866566541,0.0943891582841506,0.0,0.007951094703293637,0.34321488912787784
183.0,78.0,0.0,268,98,65,105,54,14,0,0,0,1,0,0,1985,14.0,0.34178526901883693,0.0,0.0,0.34178526901883693,0.03259939614457525,0.0,0.0,0.03259939614457525
179.0,72.0,0.0,238,103,61,74,11,17,0,0,0,1,0,0,1990,17.0,0.30940246099635044,0.0,0.0,0.30940246099635044,0.03049263702185391,0.0,0.0,0.03049263702185391
188.0,80.0,0.0,459,236,107,116,35,89,3,3,0,1,0,0,1980,282.13906359716066,0.7952170483990916,0.021301222580575402,0.022439606530991786,2.2022082941294787,0.12070841906515402,0.003329870977151869,0.0028921954661583053,0.3213876260486105
190.0,85.0,0.0,182,56,48,78,12,39,1,1,0,1,0,0,1988,103.3796878657202,1.8850057622393748,0.028387160417576898,0.03784954722343586,4.008683188432867,0.16112656861842595,0.002426478392018905,0.0032353045226918733,0.34265431956198755
178.0,70.0,0.0,397,166,95,136,42,58,0,0,1,0,0,0,1985,58.0,0.43072358894507873,0.0,0.0,0.43072358894507873,0.05654809082298643,0.0,0.0,0.05654809082298643
188.0,73.0,0.0,124,40,28,56,0,3,0,0,0,1,0,0,1989,3.0,0.2751335387440592,0.0,0.0,0.2751335387440592,0.03725909821038902,0.0,0.0,0.03725909821038902
190.0,88.0,0.0,152,66,37,49,44,19,1,2,0,1,0,0,1991,114.67421272412172,0.42827989712592723,0.0244844389405572,0.0979377557622288,4.30326708289413,0.07489078833871184,0.004257680382092912,0.017030721528371647,0.7487251760394593
194.0,85.0,0.125,247,95,53,99,18,38,1,1,0,1,0,0,1987,102.3796878657202,0.5791207743549026,0.013683680207646534,0.020525520311469803,1.6741839701838255,0.07688282534837172,0.0016090188929261844,0.002413528339389277,0.20564770031616417
179.0,67.0,0.0,150,62,39,49,7,21,0,1,0,1,0,0,1990,52.29452485840151,0.4592384558370238,0.0,0.006577908969104919,0.6650909915869799,0.11858024524758333,0.0,0.0013126214505569456,0.1596581098617087
177.0,72.0,0.0,208,82,58,68,21,37,0,0,0,1,0,0,1990,37.0,0.6914671043044066,0.0,0.0,0.6914671043044066,0.08602726078120987,0.0,0.0,0.08602726078120987
172.0,78.0,0.0,171,59,35,77,22,25,2,1,0,1,0,0,1988,122.4648508730389,1.1556231102216536,0.11588486369742707,0.04345682388653515,6.349653371116287,0.06408724224327308,0.006394538085302046,0.0023979517819882673,0.35069433880267903
187.0,84.0,1.0,231,66,67,98,6,17,1,3,1,0,0,0,1986,143.96873758252323,0.14705506470386553,0.005572275125642791,0.008688728334663326,0.6033243204144035,0.05060998574886407,0.0017563594776323825,0.002844394047051425,0.19773338557832063
178.0,74.0,0.125,143,39,44,60,25,15,0,2,0,0,1,0,1984,77.58904971680302,1.6913506265849705,0.0,0.14830214262331684,6.332395715464566,0.19719928583653504,0.0,0.017290960344748377,0.7383116741708977
186.0,64.0,0.25,256,85,82,89,25,57,1,3,0,0,1,0,1982,183.96873758252323,2.194915508411556,0.009095295957190885,0.22640706249277207,9.581136303052745,0.17619206391705955,0.000505808561342066,0.0227295186235674,0.9042363082042891
180.0,67.0,0.125,281,88,79,114,27,34,0,2,0,0,1,0,1981,96.58904971680302,0.6452171898364369,0.0,0.051605002359176484,2.260171218983553,0.18536651693752954,0.0,0.014825766725617598,0.6493318422772313
183.0,76.0,0.125,365,185,92,88,23,37,0,2,1,0,0,0,1980,99.58904971680302,0.34174810523782384,0.0,0.008063762012568032,0.5940997059923677,0.05276085438668451,0.0,0.0010197069260539956,0.08467209813236547
180.0,81.0,0.25,339,136,81,122,90,77,4,2,0,1,0,0,1984,271.9297017460778,0.5162948166101298,0.03908550591391281,0.007138011401921417,2.032825826252438,0.14600311492139248,0.011916877502066216,0.0019263028030691608,0.6005576805709584
181.0,78.0,1.0,3,0,2,1,0,1,0,0,0,0,1,0,1989,1.0,0.7524687811306118,0.0,0.0,0.7524687811306118,0.26474277521796075,0.0,0.0,0.26474277521796075
180.0,83.0,0.0,175,74,41,60,36,13,2,0,0,1,0,0,1989,79.1703260146374,0.301736655265276,0.10165459508937105,0.0,3.664995504240096,0.0388440001081818,0.013086481319868736,0.0,0.47181236776827007
186.0,75.0,0.25,292,142,58,92,16,45,0,3,0,1,0,0,1987,138.88357457520453,0.5303418988384846,0.0,0.049060915232836046,2.0656799301684012,0.09085656107694508,0.0,0.0059126801622074775,0.2758910773929244
188.0,78.0,0.25,132,51,32,49,5,35,2,4,0,0,0,1,1985,226.34842544824343,3.450324833638599,0.12588229088397318,0.22453115124041967,14.64175664124838,0.33038566921780826,0.014438970958483973,0.01936887978545107,1.4142412669623805
173.0,73.0,0.5,27,17,3,7,8,0,0,0,1,0,0,0,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.0,70.0,0.25,129,72,26,31,11,17,0,0,0,0,0,1,1992,17.0,0.9260870160051272,0.0,0.0,0.9260870160051272,0.14592914055562403,0.0,0.0,0.14592914055562403
179.0,75.0,0.125,29,19,3,7,0,0,0,1,0,0,0,1,1986,31.29452485840151,,,,,,,,
176.0,67.0,0.125,89,34,23,32,5,16,1,0,0,1,0,0,1989,49.0851630073187,1.7368290742718735,0.05809997273683428,0.0,3.659076142990808,0.33816708789680033,0.011894954828459972,0.0,0.731713607361091
174.0,72.0,0.25,313,111,88,114,73,41,2,2,0,0,0,1,1983,169.7593757314404,1.3852056279884741,0.032776323953086335,0.03854495696882953,3.675861762784073,0.18034686444697434,0.004384512819539677,0.005156187075778661,0.486769610406647
183.0,75.0,0.0,547,368,81,98,58,151,12,7,0,0,0,1,1986,767.0836300966349,0.2327505523446573,0.012228860063678354,0.01387162076405889,1.0714501617723047,0.08428035068696198,0.004425900090778126,0.004418902559190218,0.36899943262989515
185.0,76.0,0.25,174,66,46,62,5,53,3,1,0,0,0,1,1986,183.5500138803576,3.037343810740858,0.09647481362983559,0.042428713847676394,7.5570151860007755,0.4745897265487156,0.015373471382722383,0.006761107833239163,1.194809190392071
180.0,75.0,0.5,57,16,12,29,1,19,0,0,0,0,0,1,1990,19.0,,,,,,,,
178.0,73.0,0.0,86,26,15,45,2,7,0,1,1,0,0,0,1991,38.29452485840151,0.1533233952311641,0.0,0.02493499739373195,0.9336522910134852,0.04060913743866144,0.0,0.0,0.04060913743866144
178.0,71.0,0.25,345,132,87,126,89,32,0,2,1,0,0,0,1987,94.58904971680302,0.3742122294984051,0.0,0.0373447735903323,1.5428991749524357,0.05639418039744648,0.0,0.005086413247805101,0.21557106622098599
173.0,69.0,0.125,292,159,47,86,57,14,0,0,1,0,0,0,1983,14.0,0.1361586256084773,0.0,0.0,0.1361586256084773,0.02155023647510397,0.0,0.0,0.02155023647510397
168.0,64.0,1.0,460,210,111,139,58,22,1,0,1,0,0,0,1981,55.0851630073187,0.26991799737085975,0.002667258088263669,0.0,0.3581646660036525,0.023711363026700717,0.00022406233315218165,0.0,0.031124501842840796
179.0,76.0,0.5,126,52,32,42,31,18,2,2,0,1,0,0,1993,146.7593757314404,0.8714873266638018,0.09436859344454819,0.10616466762511673,7.316060453626213,0.14497346540420014,0.014639383456624288,0.016469306388702323,1.1447189715751347
188.0,84.0,0.0,665,272,180,213,0,20,0,1,1,0,0,0,1976,51.29452485840151,0.06683321253820891,0.0,0.003124360746852597,0.1646085975972014,0.017022854490196214,0.0,0.0006688673468633602,0.03795474030358471
172.0,63.0,0.25,193,116,35,42,58,9,0,0,1,0,0,0,1989,9.0,0.10630417051054128,0.0,0.0,0.10630417051054128,0.019503617378253096,0.0,0.0,0.019503617378253096
173.0,70.0,0.25,261,119,58,84,89,18,0,0,0,1,0,0,1986,18.0,0.1582567453217316,0.0,0.0,0.1582567453217316,0.02735210649927826,0.0,0.0,0.02735210649927826
191.0,84.0,1.0,393,161,97,135,75,34,0,1,1,0,0,0,1981,65.2945248584015,0.280616629014906,0.0,0.004127957965259609,0.40979911217315934,0.06785368285377252,0.0,0.0008886281648144346,0.09566287904743358
176.0,72.0,0.75,224,97,78,49,9,51,5,1,0,0,1,0,1982,247.720339894995,0.22849188581697474,0.03369877116820996,0.0032308023564447366,1.4445276477198747,0.09492461170785292,0.013531700542837657,0.00128028725452396,0.5826891112464545
175.0,72.0,0.875,473,250,126,97,73,55,3,0,0,0,1,0,1979,154.2554890219561,0.3051856317505795,0.008513157058273524,0.0,0.5868448207304648,0.04703107509883041,0.0011330464292315266,0.0,0.08451810090481586
174.0,71.0,0.25,251,119,64,68,61,29,1,0,0,1,0,0,1988,62.0851630073187,0.3824284942468946,0.012937491794507372,0.0,0.8104675191740192,0.08156456231489145,0.002577640259974145,0.0,0.16684621049036338
185.0,73.0,0.75,7,3,3,1,0,0,0,1,0,0,1,0,1992,31.29452485840151,0.0,0.0,0.12787774854455708,4.001873380664059,0.0,0.0,0.12213594136801895,3.822186253245738
178.0,72.0,0.25,141,61,37,43,3,30,1,0,0,0,0,1,1987,63.0851630073187,0.27239420089839483,0.008365877096913991,0.0,0.5491806083489886,0.15998095539225746,0.0047921088171959695,0.0,0.31852865675799535
170.0,64.0,0.25,479,225,108,146,94,56,3,1,0,0,0,1,1979,186.5500138803576,0.3507208533600827,0.028996048825364582,0.011034759412907633,1.65538740806916,0.04963288035326875,0.004629885633835082,0.0017818248583417505,0.25857476357663906
178.0,72.0,0.25,411,143,99,169,41,22,1,0,1,0,0,0,1979,55.0851630073187,0.0758898007481923,0.0015012477049906523,0.0,0.12555882578217115,0.014609449013681296,0.0002769715472552953,0.0,0.02377309780301201
196.0,96.0,0.25,462,178,109,175,0,25,0,1,0,1,0,0,1976,56.29452485840151,0.1955669074320052,0.0,0.003771613983732362,0.3135977750022123,0.021722207049092605,0.0,0.00040153905713685446,0.03428818105428101
190.0,82.0,0.0,244,107,63,74,10,44,1,1,0,1,0,0,1989,108.3796878657202,0.4477581146530329,0.013351604085783484,0.0029670231301741072,0.9823496913430475,0.09191258660838841,0.0030270795470532515,0.0006726843437896115,0.21311534377734723
185.0,78.0,0.25,203,74,51,78,0,11,0,0,0,0,1,0,1985,11.0,0.4925705245394812,0.0,0.0,0.4925705245394812,0.038768271902842044,0.0,0.0,0.038768271902842044
191.0,83.0,0.0,501,241,100,160,67,40,0,1,0,1,0,0,1982,71.2945248584015,0.2957593061639851,0.0,0.0013077963981151114,0.3366861730545263,0.042575275518906115,0.0,0.00015761185421519128,0.047507663608622165
184.0,76.0,0.0,180,71,44,65,15,32,6,1,0,0,0,1,1986,261.8055029023137,0.8607145470858226,0.12893621150804394,0.01844236707811976,5.703735237349561,0.24281413536846946,0.036798259358976806,0.005025699134781537,1.6175674111500757
168.0,68.0,0.25,179,69,42,68,12,31,1,0,0,0,0,1,1986,64.0851630073187,0.7088580663413218,0.022569516812052236,0.0,1.4555742090644896,0.126057421216089,0.004216434424713586,0.0,0.26555884146740794
183.0,78.0,0.25,116,60,32,24,5,20,1,0,0,1,0,0,1990,53.0851630073187,0.467445590922921,0.07061378677618005,0.0,2.803714236976884,0.06655144393585823,0.005899251156732113,0.0,0.2617291300774535
191.0,88.0,0.0,134,58,33,43,4,19,0,2,0,1,0,0,1989,81.58904971680302,0.8302880243999289,0.0,0.13284868087747886,4.987724370526042,0.08113186397527686,0.0,0.009580467051017831,0.380948028258451
178.0,73.0,0.25,237,103,58,76,9,35,2,1,0,1,0,0,1983,132.4648508730389,0.2044135093802278,0.003214054461703884,0.006428108923407769,0.5119156396561978,0.1281859943985488,0.0020092122979992653,0.0040184245959985305,0.32041579920525204
178.0,71.0,0.5,187,71,48,68,25,31,3,0,0,0,0,1,1989,130.2554890219561,0.11276029501889406,0.00551956402203561,0.0,0.29537597041727376,0.07503431175151391,0.00375740408486762,0.0,0.19934863838372424
185.0,82.0,0.25,260,128,60,72,8,62,7,1,0,1,0,0,1988,324.89066590963245,0.9496465571579069,0.08642650891666727,0.005104514792779822,3.9688250578920528,0.13772655740002046,0.012671585429660572,0.0006026869614142888,0.5758288289973189
